,Unnamed: 0,ID,region_id,private_business,prices,make,model,fuel_type,mileage,reg_year,eng_capacity,color,capacity,dayslive
611,611,8e5582ac12de5959cbd2cb3e7ea3a9fbfc70c3d6,-1,business,999.0,fiat,panda,gaz,325000,2004,1200,blue,5,109
612,612,da195859c46f5c13f9299f96ef62abe2542bb8c6,-16,business,20240.0,nissan,qashqai,diesel,134363,2014,1500,white,5,95
613,613,5aba67d64caa8d47c5953a32e57660f616918fe9,0,business,10900.0,fiat,500,gaz,36280,2015,1200,green,4,13
614,614,062efc9dbd04e9b42ee39ab090548ce458ba4d04,-11,business,22300.0,mercedes-benz,b-180,diesel,74200,2014,1500,blue,5,70
615,615,aa85686677525d05075b64d318e46f70856ed48c,-1,business,27950.0,renault,talisman,diesel,46050,2016,1600,blue,5,131
616,616,37a2210c799d4dd2c6f76945f86717f481a7e214,-13,business,14500.0,peugeot,308,diesel,160000,2015,1600,white,5,153
617,617,da1ddfb0a21c4c632bd9d5b6db1f75a718bdfc77,-11,business,14995.0,renault,megane-sport-tourer,diesel,53000,2014,1461,white,5,140
618,618,cc8188ba6b8cffe4d417d76267f376903cdf05eb,0,business,1800.0,mitsubishi,lancer,gpl,330000,1996,1300,red,5,76
619,619,eed27e53e9459f0b5534824fa343cfe8b2e49dc6,-11,private,3290.0,saab,09-Mar,diesel,210000,2003,2200,golden,5,51
620,620,8f24655aca56537a9df3887c18163a87d1d2f4bc,-13,business,13500.0,renault,clio,diesel,47000,2016,1500,red,5,9
621,621,7dc8d3858ab17472bce3fd45d109ca2b4505d073,-11,business,11550.0,renault,clio,diesel,125392,2014,1461,other,5,14
622,622,a750338f9cbb34e0bf85bde1e6459d7bb9f0ea03,-11,private,1700.0,renault,megane,gaz,135000,2000,1390,blue,5,7
623,623,822ab2ba603a0fe07afe6a28f9dbee1aa09c43e8,-10,business,17750.0,nissan,pulsar,diesel,32146,2016,1461,white,5,24
624,624,c0f9331a04fadcb6b13e2602bd8bb12a480985df,-2,business,13750.0,hyundai,i30,diesel,78513,2013,1396,white,5,39
625,625,0d73b81a7534f4cded78e8575594a7696bfa5adb,-1,business,24900.0,mercedes-benz,e-250,diesel,164261,2010,2143,white,4,39
626,626,5feaf23eb3256c51c627c80251fb9d963a847ab7,-13,business,31499.0,mercedes-benz,c-220,diesel,148000,2015,2200,white,5,9
627,627,9e2b6f839a3dcd1ff5521855ff7015de1bb7b449,-11,business,17600.0,vw,golf-variant,diesel,62937,2014,1598,other,5,64
628,628,ad9836574eb28f28766541002577528658d73f7b,-10,business,15350.0,fiat,500x,diesel,108315,2015,1248,white,5,8
629,629,14439d1929695c0b240115d3e60b7fe66bda9868,-10,business,24900.0,toyota,c-hr,gaz,27000,2017,1197,white,5,36
630,630,1b83ce558b01659e9973e43ac9a8954e859103d7,-11,business,9950.0,opel,corsa,diesel,109739,2014,1248,other,5,22
631,631,a12ee2e28e202686fb5d8950cbe2e5f14d8feed3,-13,business,8750.0,citroen,c8,diesel,127000,2005,2200,blue,7,14
632,632,278adb7da48ff09250a4850ab9eb54321736e6ae,0,business,15500.0,opel,astra,gaz,57264,2016,999,other,5,12
633,633,73ba103e7847eb7c7d9ccfb981e7e887b5beda90,-11,business,28000.0,audi,q3,diesel,82269,2013,1968,other,5,61
634,634,bc0fcc480130dc246f5be0f03f80b93529d0476f,-10,business,20390.0,opel,astra-sports-tourer,diesel,28872,2016,1600,white,5,109
635,635,845b0174225eb7af0218d74b9ae2d97c30901693,-5,business,30000.0,mercedes-benz,b-180,diesel,8500,2017,1461,other,5,209
636,636,939352a5e30b74202611ceb17493fab9b9fdaa67,-11,business,18500.0,alfa-romeo,giulietta,diesel,21432,2014,1600,white,5,55
637,637,e0d2228602115883f1da42e2060a27af1cc63d10,-13,business,5900.0,fiat,grande-punto,diesel,140000,2007,1300,red,5,196
638,638,49625dc8cb6a7586e1dd1c31e52a23a4c35b1464,-11,business,19990.0,nissan,qashqai,diesel,51855,2014,1461,white,5,38
639,639,7e22bceeacb4907ba1a9f2bd25fcdef9ebcfbd87,-11,business,27250.0,toyota,auris-touring-sports,hibride-gaz,12000,2017,1798,white,5,46
640,640,68f7bef6ba4100dce1171b7001e5e4305da78641,-14,business,20400.0,mercedes-benz,a-180,diesel,74000,2014,1461,white,5,21
641,641,53788be63fc4a5c8763fe285548f42504c9ab01e,-11,business,7500.0,mazda,5,diesel,199000,2007,2000,golden,7,362
642,642,fe2ef592fabe7f06c69b6ce663b4969bdc6c62c2,-11,business,15950.0,vw,tiguan,diesel,123214,2009,1968,white,5,14
643,643,c627156378e48b013e34d8d9c76d7a23df772c78,-13,business,8700.0,vw,polo,diesel,124000,2012,1199,white,5,11
644,644,cf32e412a2b8855bc70a53797df243dc8277ca57,-3,business,6250.0,opel,astra-gtc,diesel,174238,2007,1248,white,5,10
645,645,c01fe9f35b3756551077837a56abd5a8ada865ed,-11,business,14300.0,alfa-romeo,giulietta,diesel,95000,2011,1600,red,5,122
646,646,13435300ba05ce7b822657a90590b46404faf663,-13,business,17910.0,citroen,c4-cactus,diesel,12152,2017,1560,white,5,21
647,647,9f3a88c6af165aa373bf7690d274547bf7158ca8,-10,business,4750.0,smart,forfour,gaz,120000,2006,1200,blue,5,43
648,648,26499f668905b6db37d01038b78448f682b7a098,-3,business,7250.0,fiat,500,gaz,62365,2008,1200,white,4,19
649,649,7097c49e4a7e77246a91fecf1f38dba0413bcf27,-13,business,6000.0,jeep,grand-cherokee,diesel,130300,2000,3124,blue,5,19
650,650,4f13f65781f33a33649fc2e41e0489c9a47e4734,-11,business,12950.0,ford,s-max,diesel,157063,2009,1753,white,7,19
651,651,d08f7e153793a2443411723f117a21e728fbeada,-10,private,7800.0,peugeot,205-cabrio,gaz,143800,1992,1600,red,5,107
652,652,789664014e9457897751865c1c573304a0e51841,-13,business,19900.0,nissan,qashqai,diesel,139000,2015,1461,other,5,122
653,653,beb87f71d525fab24968e2afcf59992caaee8215,-13,business,19850.0,vw,scirocco,diesel,80000,2010,1968,white,4,16
654,654,5ebdf00ac3114399fdce4a3e61ffa3e13b011606,-11,business,9790.0,opel,adam,gaz,63000,2013,1400,other,4,7
655,655,ed9a584a9f0dfdaa713b465c4056ce6b4403fc15,-11,business,8750.0,volvo,v50,diesel,140000,2008,1600,blue,5,38
656,656,d8cef6f0e058053940781e5352f081c154e01a73,-15,business,13700.0,renault,megane-sport-tourer,diesel,128000,2014,1500,white,5,157
657,657,7888d93b3e97459ed29b9dabb6ebf9c19fad96ed,-13,business,599.0,opel,corsa,gaz,150000,1998,1000,green,5,29
658,658,554237ef486e4a24906976ffbc042d1ac9f1e21f,-11,private,11250.0,mini,clubman,diesel,128000,2008,1600,red,5,13
659,659,9f265fe44b35925d8f08d15ed6a2c8b807fd4147,-8,business,19750.0,nissan,qashqai,diesel,23259,2016,1500,white,5,15
660,660,f74da1027c67dc51adab195b46f764c4a45adcf9,-10,business,2500.0,peugeot,106,gaz,210000,1994,1360,blue,5,94
661,661,19a40689b223bbb7191e900687ff78926d62d6c5,-11,business,6750.0,peugeot,307-sw,diesel,245000,2006,1600,blue,7,56
662,662,ae706f8f3a7602b2582e012988d08a7d73de3d4b,-14,private,45000.0,lexus,nx-300h,hibride-gaz,4126,2017,2494,white,5,23
663,663,978257cc4d7678fd35181fbafc86a6d269403ea1,-11,business,12400.0,ford,c-max,diesel,120210,2010,1600,blue,5,79
664,664,471871f3a7aa5c35ded145cf0fe702ce67cea1fa,-11,business,13900.0,alfa-romeo,giulietta,diesel,139000,2014,1590,white,5,94
665,665,8d3d81c4290aff8be0cee6b092f98d1aaf876b0a,-13,business,15390.0,opel,zafira,diesel,141535,2012,1956,other,7,31
666,666,625d07d07a4a5fe2a449551af616bf14b7ff6459,-15,business,22980.0,nissan,qashqai,diesel,21938,2016,1461,other,5,126
667,667,c78ce9546b7742bfdcdde4d0cf04de8fb440486b,-3,business,14600.0,renault,captur,gaz,47500,2016,900,red,5,65
668,668,1f4b2c36dd53fac0bbfb668b02c26356012ac77b,-14,private,13450.0,bmw,118,diesel,223000,2009,2000,blue,4,78
669,669,c99cce39e3a3188310fd663de3d00c449cc27e49,-11,business,20250.0,renault,megane,diesel,28051,2015,1461,other,5,31
670,670,338ec616a6eab905a991136a71e486cfb46639fa,-4,business,1999.0,renault,scenic,diesel,248000,2001,1870,blue,5,114
671,671,e9f1e20dab3e6536e7dfa5ae1e592f742b48821d,-18,private,15250.0,renault,megane-coupe,diesel,90100,2014,1600,white,5,18
672,672,27f01ee1ae6172927ce36d2d9f10bda4f4a13b83,-8,business,3950.0,honda,cr-v,gaz,249000,1998,2000,blue,5,12
673,673,a3a36b657986bbf832ea001c19ea0b53744038c9,-1,business,19490.0,peugeot,508-sw,diesel,173000,2014,1997,blue,5,29
674,674,b34a9611a72adc6fd6329a40958d74e3af3e382e,-13,private,14500.0,citroen,c4-picasso,diesel,144000,2015,1700,red,5,13
675,675,e816a1253bfa0648119fe4e5f65dd55765ccf26b,-13,private,14500.0,citroen,c4-picasso,diesel,144000,2015,1560,red,5,13
676,676,813b902954ab1c6a7a19f7decbd89f676a2def67,-11,business,11450.0,seat,ibiza,diesel,76925,2014,1199,other,5,147
677,677,902127971793bfbfbea26da6ebc78fcf21d6a118,-11,business,12850.0,citroen,c3,gaz,12654,2017,1199,white,5,9
678,678,0fb5c1c3dd17e3a9ada3cf6a8e11efd01e24840a,-14,business,24990.0,bmw,320,diesel,138000,2013,2000,blue,4,74
679,679,12e830ae894b7eab601bc27e823ef5d33b936b0b,-3,business,14000.0,fiat,500,diesel,39000,2016,1300,white,5,37
680,680,f7e26ffe7ca21459f644073167844cb3bbc4770d,-13,business,8150.0,bmw,320,diesel,152000,2001,2000,blue,5,11
681,681,dc4fc1f4c166b0cac35cc9e7131c4cf1091ba795,-11,business,16900.0,bmw,116,diesel,104201,2013,1598,other,5,80
682,682,0e260aaf77e05d806a3647b0696f0f1eedf7c578,-14,business,16000.0,peugeot,308,diesel,101000,2014,1600,white,5,18
683,683,888059fce2b6945d5d3a11e8cee2b3fe69127129,-3,business,14500.0,citroen,c4,diesel,107000,2015,1600,white,5,27
684,684,95cb721fae7baf19907106c70fac2b20c5e79e7c,-11,business,43000.0,bmw,530,diesel,73821,2013,2993,other,5,124
685,685,5692ff47a3019b15fab3e13824003df4a1a45b48,-11,business,9990.0,chevrolet,captiva,diesel,170000,2007,1991,yellow,7,44
686,686,9cc5b53f7c0be1574ea003f7d75d243733bcecfc,-1,business,14400.0,dodge,journey,diesel,136000,2009,2000,white,7,8
687,687,d1fa073ce95e9016f5f1f5884252a9bbe4fb9f9c,-11,business,22900.0,bmw,116,diesel,37714,2015,1496,blue,5,77
688,688,7d522a3efcb8b247934bb55a964838071a2f5b9f,-11,business,3700.0,seat,alhambra,diesel,263185,1999,1900,blue,7,15
689,689,699e71d4f051c0db1560f1ddcdb94507ce828dcc,-14,business,17800.0,volvo,v40,diesel,156800,2013,1560,white,5,64
690,690,76a3556f055a9ac4cbb083f89c75be84befe167b,-11,business,1.0,volvo,xc-90,diesel,32000,2016,1949,blue,7,22
691,691,ffa381585f796a0a1b83a20cf98814e8da410049,-15,private,23499.0,mercedes-benz,c-220,diesel,271000,2012,2143,blue,5,57
692,692,631ed3277c0ec63d64b9f0b80c6880d409c99cad,-11,business,12750.0,audi,a6,diesel,120000,2006,2000,blue,5,85
693,693,cb26b81cc57887d2cb0c62d720e1f939734c89d6,-18,business,11990.0,bmw,320,diesel,180000,2006,2000,blue,5,21
694,694,08986d0649e1dec2e1797e4287b9486b66177f91,-15,private,1000.0,opel,tigra,gaz,187106,1995,1400,red,4,14
695,695,b98f4a21e902a859bacb320d3305508fae3a327a,-3,business,24900.0,mercedes-benz,c-200,diesel,73000,2015,1598,blue,5,97
696,696,b4cc1acbd745831cefa55bf22b254213213e79cb,0,business,18990.0,nissan,juke,diesel,17575,2017,1461,white,5,21
697,697,05ec612f8ca4b6c00cff8c28d04145f1393dd244,-15,business,12500.0,renault,clio-sport-tourer,diesel,85502,2013,1461,white,5,74
698,698,a3065688ac3038f0c79f4594bd4993a0c785c593,-13,business,19990.0,bmw,x1,diesel,114000,2010,2000,white,5,35
699,699,3d0b1f92faeb4cd12da6c04de47d2b5465048686,-1,business,11280.0,fiat,500,diesel,107000,2014,1248,white,4,39
700,700,2e7aee704c043e22533beaa8969d148d45ea2b5f,-11,business,12800.0,seat,ibiza,diesel,66324,2015,1422,other,5,109
701,701,a464cd125bbfaa66c4ccc3ac2caf39c93d430965,-11,business,19050.0,vw,passat,diesel,90739,2013,1968,other,5,86
702,702,69117cbb29235f320d265c70807deb00f05e44d1,-11,business,14800.0,bmw,320,diesel,210000,2008,1995,blue,5,32
703,703,10e65d7599bb56f1c562f1a317d3bf43506d98da,-13,private,9500.0,mini,cooper,diesel,134500,2007,1600,golden,5,14
704,704,7691425b04a562073d09ee864277304aec0b00ce,-13,business,4400.0,toyota,avensis,gaz,250000,2005,1800,blue,5,26
705,705,0c31a96517b59f5342dda3081dff267dee63940e,-1,business,7500.0,bmw,320,diesel,225000,2004,1995,blue,6,45
706,706,6550dd4c64b80926210c3cb89ffcebbea4eca856,-17,business,8950.0,toyota,hilux,diesel,150736,1997,2400,white,5,11
707,707,45b612150a8fe63816495a359dae1d4c5be17243,-15,business,35900.0,mercedes-benz,cla-200,diesel,37526,2014,1796,white,5,136
708,708,be33c5853e4f63d5564237244e8ce1fb552393a3,-3,business,19950.0,land-rover,range-rover,gaz,243000,2003,4400,green,5,129
709,709,8d972a770dd50736c642821ba3b14b29a5df3a93,-13,private,17500.0,bmw,118,diesel,139000,2012,2000,white,5,26
710,710,862f5fc31e500ad587ebb369f56bd155020a9244,-16,business,13999.0,seat,ibiza,diesel,160000,2011,2000,white,5,133
711,711,774e0cd5d6e7a25ac0812015f16e2c084cfc23d2,-10,business,19950.0,mini,paceman,diesel,56000,2013,1598,white,4,28
712,712,ab1d57d0693fe9febbe52f0ac521a6226a8d9d0c,-1,business,1500.0,bmw,318,diesel,258000,1996,1665,blue,5,8
713,713,4ee4c2fce6b8985c651ecbe78f754d29310742cf,-15,business,29999.0,bmw,320,diesel,119000,2014,1998,blue,5,176
714,714,c1d81dd6b86211ea45233dcf1863ad2e35039014,-13,business,4600.0,opel,astra-caravan,gaz,152000,2005,1364,blue,5,10
715,715,26b51896b5dec060fa493b68eebde5d920cd759b,-11,business,9950.0,seat,ibiza,gaz,15142,2016,999,other,5,21
716,716,408b2998b58cf064f730bc3b81be50bd312ffeef,-15,business,11400.0,fiat,500,gaz,58246,2015,1200,white,4,229
717,717,fea0e401b19e7f4ea88cbb3b0a14417794d41632,-11,private,7500.0,mercedes-benz,a-150,gaz,73000,2006,1500,red,5,7
718,718,c8a635195132135668386085c639fe86cd401716,-3,business,20500.0,mercedes-benz,b-180,diesel,166000,2014,1461,white,5,26
719,719,14a7d37b8840276327e7c19eedde01da395664ca,-13,business,6950.0,audi,a6-allroad,diesel,215000,2003,2500,green,5,61
720,720,2e1bdb99e18c77b145975cd978cf622d46f40418,-3,business,21950.0,mazda,cx-3,diesel,30600,2016,1500,white,5,8
721,721,043abd08bc88350b104eac3b723d5e533fa27c4b,-11,business,18100.0,ford,mondeo,diesel,94783,2014,1997,other,5,74
722,722,50581974ff559f7f12bd77832477711f13ff2ec1,-11,business,7750.0,nissan,micra,gaz,51900,2014,1200,other,5,40
723,723,be3198e616999aaa07aaebb470bdc1ccd2db9ec1,-13,business,26500.0,mercedes-benz,c-220,diesel,110000,2014,2143,blue,5,11
724,724,d294235f6f3609a3d0e6d64ac2c26751b29d7cd8,-3,business,11750.0,renault,megane-sport-tourer,diesel,165900,2012,1500,white,5,69
725,725,adc719840384cc55ff5ae0e22833c518de222e09,-15,business,13500.0,renault,megane-sport-tourer,diesel,145000,2012,1461,blue,5,13
726,726,454c86d1450054e3c5e8b720ce99f58d199474fa,-3,business,59000.0,bmw,520,diesel,6846,2017,1995,white,5,90
727,727,7869b9921a4fa87e833fa729448da20707c764d0,-11,business,13500.0,citroen,ds3,diesel,94200,2014,1600,white,5,254
728,728,145d69dd2defe8df7669532ea915548a309545f2,-11,private,4900.0,renault,kangoo,gaz,115000,2005,1200,red,5,9
729,729,3e4851d1e96faa4e74a9db18a35f13b6c06d4818,-13,business,7000.0,fiat,500,gaz,131000,2011,1245,white,4,335
730,730,8d355e9a00041dbb9d6f205650dc79ba6981d681,-8,business,6000.0,renault,megane-break,diesel,190000,2006,1500,red,5,22
731,731,827860c2be864ee835717ae47e035078aa429f56,-11,business,15300.0,ford,mondeo,diesel,91746,2013,1560,other,5,103
732,732,6fef426c5b5047ff8fe8313bda2a00ea68d45caa,0,business,22200.0,vw,passat-variant,diesel,89240,2016,1598,other,5,146
733,733,738278cd0f18b7de869dfb57737688d5fde11d69,-11,private,6800.0,vw,golf-plus,diesel,185000,2005,1900,green,5,9
734,734,c50bba24316c37fbe1d9524111a10b6fd329e762,-11,business,2750.0,opel,astra,diesel,200000,1998,1700,blue,5,239
735,735,42471cebac71a2ac6d5e51d01301a72fc1291b5d,-11,business,16900.0,mini,cooper,diesel,75274,2011,1995,orange,4,44
736,736,ebe589d989a1f41b16271ea44d67feddb73bc484,-14,business,790.0,renault,clio,gaz,180000,1994,1200,red,5,25
737,737,38c55aa6c1957d702476ef024719a39247de0569,-13,business,17950.0,bmw,114,diesel,141000,2013,1598,white,5,145
738,738,42e356e757bad1a25135ee5f6641d7dd687a8f72,-11,business,26990.0,nissan,qashqai,diesel,4523,2017,1461,white,5,103
739,739,102e6e736f9bc946058cae85061f0fce2c533eb4,-10,business,18750.0,renault,megane-sport-tourer,diesel,31131,2016,1461,blue,5,12
740,740,cdf5c787139e0acb7f3af90a69049b218116f896,-11,business,2999.0,citroen,xsara-picasso,diesel,298000,2004,1600,blue,5,21
741,741,25cf1adc2e35a31bf63ecd6d30b8af2469577c87,-13,business,3850.0,ford,focus,diesel,260000,2004,1800,green,5,84
742,742,6d03689bc7c9acbf2de74fd9ab22867c048742e6,0,business,15999.0,bmw,520,diesel,149000,2008,2000,blue,5,12
743,743,53699e75ebfd13b80ad2ff2c42d3c994875e1f79,-13,private,30500.0,mercedes-benz,c-220,diesel,98000,2014,2200,white,5,38
744,744,91e45b2d4fb6b5edc382a20036c6c0742e1b9d81,-10,private,17950.0,land-rover,serie-i,diesel,55000,1958,2000,green,3,7
745,745,e09bfcd268d962d52d1312b7b8b1dcd8af98c666,-13,private,17299.0,nissan,qashqai,diesel,120000,2014,1500,white,5,21
746,746,79c62db82d3969854c76308e996f5dc64a393b44,-6,business,11400.0,renault,clio-sport-tourer,diesel,82000,2014,1461,white,5,62
747,747,b1f0f6aa42d3dc4fd061d7470d1e8ea0a9981fd0,-13,business,13450.0,peugeot,208,diesel,49000,2014,1600,blue,5,149
748,748,f036c349ee791ce6a369347129e561c760de15d8,-11,business,21490.0,audi,a1-sportback,diesel,50,2017,1598,white,5,45
749,749,8a12d01bdb64bf49913a6855d720a45c6004166c,-8,business,1400.0,nissan,primera,gaz,180000,2000,1600,green,5,15
750,750,631b19b5a77c022d900f0905ee80dfba8e5bf6e2,-8,business,12750.0,renault,clio,diesel,69302,2012,1500,white,5,20
751,751,ac580971c75cf19c154c4ca53e390e486390a387,-13,business,5800.0,smart,fortwo,diesel,113000,2008,800,white,2,11
752,752,0386567485967d5c250529264483776e8f6def2d,-10,business,13480.0,citroen,c3,gaz,20416,2017,1199,white,5,13
753,753,ece4e71aaf0ac33bc85323dc0f71af08e58fc34e,-3,business,1000.0,seat,cordoba,gaz,261821,1996,1390,red,5,10
754,754,f0f8a3f35602a801647b3cf7fa083afc08b1638a,-13,business,17900.0,volvo,xc-60,diesel,230000,2008,2400,blue,5,29
755,755,d5caf7d73b28efd5f22ddfe382c2d4ccbf1aa8b1,-13,business,1950.0,peugeot,206,gaz,154000,1999,1120,blue,5,14
756,756,7b05ee7868da1e37a6a12a6d4d51b117ec15fb92,-15,business,32000.0,mercedes-benz,sprinter,diesel,69000,2014,2143,white,9,125
757,757,2e674b213c62d4465c4aa095fb7712cef326bcb3,-10,private,4750.0,renault,megane,diesel,227000,2006,1500,white,5,9
758,758,63bb7cc4e96d5f496fae013bc32ebd78274b6f64,-1,business,29990.0,bmw,320,diesel,133324,2015,2000,white,5,253
759,759,b34939d72003addd9749ff932a63dc80b5a64ff7,-13,business,5950.0,fiat,doblo,diesel,220000,2006,1300,blue,7,160
760,760,70dd5674d73509d3438c55bda9d5f79eb8d0e169,-13,business,14000.0,opel,adam,gaz,11000,2017,1200,white,4,360
761,761,9f35223bb79fab0187c08da216569bf428231caa,-1,business,16950.0,nissan,qashqai,diesel,140000,2014,1461,white,5,26
762,762,f492f7569905da3bb5aecbe9c6258febc621cd51,-11,business,23500.0,mercedes-benz,a-220,diesel,138841,2013,2200,red,5,37
763,763,6f7e591b59e6b30bacb94a827946496da177df0f,-13,business,20990.0,vw,cc,diesel,99617,2013,2000,other,5,48
764,764,a81f69724d4e94989150b984a6898e8b009fbbe1,-10,business,13990.0,mercedes-benz,vito,diesel,235453,2012,2143,white,9,15
765,765,60bd7c1936873ff824f4b4ac0f686f86db436076,-11,business,12250.0,fiat,500c,gaz,44089,2015,1242,white,4,94
766,766,c58d882ed8a69c134a37f44144d026fafcae9cb6,-11,business,16500.0,mini,cooper,diesel,150000,2013,1600,beige,4,112
767,767,bceca01682169f09bfd5e83df14b8bc6ba7e7407,-13,business,17500.0,renault,clio,diesel,15074,2017,1500,white,5,85
768,768,066affd9e679db42e88a4cb1bf74b95a95c6df15,-18,business,17990.0,bmw,x1,diesel,125000,2010,2000,blue,5,282
769,769,9302ee07602e804025050dee619daf30f16811ce,-13,business,18500.0,peugeot,308-sw,diesel,165000,2015,1560,white,5,62
770,770,ebf38f111456f37158ceb1ebecd1580f45297160,-10,business,30000.0,bmw,i3,hibride-gaz,28000,2016,647,white,5,15
771,771,fdc8e4ee48334be9a5c58a4f384806fcfdc4bb1a,-1,business,18990.0,vw,golf,diesel,145000,2013,1600,white,5,51
772,772,407c93f19eecb4ba7187580482c80f69ba06454e,-11,business,28980.0,vw,scirocco,diesel,14047,2017,1968,other,5,42
773,773,9c90948e08fd53f0202ac8d6e5da2a2871ede81c,-6,business,11300.0,peugeot,308,diesel,205000,2014,1560,white,5,12
774,774,76d390c797f56078c108d692118514696c5f1487,-1,business,10290.0,fiat,scudo,diesel,168685,2007,1560,white,2,8
775,775,f89368f9869804c734ce09b88b29de322f9429b2,-11,business,12980.0,renault,megane,diesel,127444,2014,1500,other,5,25
776,776,fa7aa9805bbbba666cc2cd608062efb635d5fe12,-11,business,20950.0,peugeot,508-sw,diesel,41389,2015,1560,white,5,8
777,777,6ff83d20e30230f424a9711f00ef0c3e5cdf3f17,-13,business,3750.0,opel,vectra-caravan,diesel,368000,2004,1900,blue,5,65
778,778,5941247b9d18024a661d7d14fa3d68fab13bc454,-15,business,12490.0,peugeot,208,gaz,20800,2017,1199,other,5,35
779,779,585d00751c63da92e3e00a74f80200d7abb785a5,-8,business,34850.0,land-rover,evoque,diesel,103243,2014,2200,white,5,135
780,780,4f1c030111f96c89a5becf0e2a22660fb0aedd1d,-15,business,15740.0,fiat,tipo,diesel,28661,2016,1300,blue,5,44
781,781,b8223ea710e147a216adc1c536bf29589f7e2f22,-10,business,24850.0,audi,a3-limousine,diesel,29739,2016,1598,white,5,56
782,782,04405af70a103efe945b86870e748277e3f03360,-3,business,57490.0,porsche,boxster,gaz,46750,2015,2700,blue,2,14
783,783,b737fb776298834061722767c77dcf162c617266,-11,business,12000.0,renault,clio,diesel,65266,2013,1461,red,5,171
784,784,fa6630c49dee082afd520bbdfe0880895e5d5b05,-4,business,21500.0,nissan,juke,diesel,15,2018,1461,white,5,9
785,785,53045fb9b31c21cfb6ef2cf2e7b3f6d047888c6d,-15,business,21900.0,volvo,v60,diesel,105000,2015,1600,blue,5,42
786,786,37391861b17f7300c4679f6dc75941dc903eeef7,-10,business,51250.0,land-rover,evoque,diesel,12,2018,1999,white,5,196
787,787,4b0f73946da05451dc9de7f419908f073e7cba50,-11,business,18450.0,renault,captur,diesel,10005,2017,1461,white,5,35
788,788,3ecda349915d0d6ddf531cfc60e8dfa0a17bbb9b,-15,business,21999.0,peugeot,2008,diesel,23015,2017,1560,green,5,67
789,789,b4064a430f94c9a4b5f871f810eac6f966e79a93,-14,business,49950.0,bmw,x4,diesel,79877,2016,1995,white,4,117
790,790,46c2b812e68062faf030d618685c4b6fa35fc30d,-11,business,28300.0,audi,a6-avant,diesel,91555,2013,1968,other,5,7
791,791,492150357b1f844207a40f56662777a9c63f1b27,0,business,19990.0,peugeot,508-rxh,hibride-diesel,157598,2013,1997,white,5,93
792,792,9f6a665b6a0ad74c9b145c60fc1c43935551d66b,-13,business,5500.0,renault,twingo,gaz,220000,2008,1200,blue,5,128
793,793,3dcf7b89f3a671f1d66253a86db367e3b5b33657,-15,business,18250.0,kia,ceed,gaz,20650,2017,998,white,5,24
